Date,Open,High,Low,Close,Volume
2021-05-03,138.7,139.645,138.28,122.677409171994,16447651
2021-05-04,139.49,140.16,139.155,123.5099009755,18640004
2021-05-05,139.03,139.85,138.92,123.713595778486,11128146
2021-05-06,139.25,140.19,139.2003,123.917290581471,21907928
2021-05-07,140.1,140.6,138.91,123.306206172514,18346877
2021-05-10,138.95,139.25,137.69,122.057468467255,15146246
2021-05-11,137.23,137.48,136.77,121.366677396261,15158611
2021-05-12,136.67,136.8,135.36,120.091370803656,20859432
2021-05-13,135.93,136.37,135.63,120.277353015077,13074735
2021-05-14,136.53,137.08,136.22,121.402102579389,17566732
2021-05-17,136.83,137.17,136.565,121.145270001711,6113792
2021-05-18,136.4,136.57,136.07,120.835299649342,11423065
2021-05-19,136.54,137.3,135.62,120.543041888537,14296300
2021-05-20,136.76,137.49,136.67,121.534947016118,13310501
2021-05-21,137.66,137.7,137.06,121.924624030525,10171561
2021-05-24,137.99,138.58,137.89,122.376295115407,6736459
2021-05-25,138.63,139.5,138.62,123.5099009755,12346882
2021-05-26,139.59,139.91,138.88,123.297349876732,9793707
2021-05-27,138.5,138.69,137.99,122.796969165051,10695157
2021-05-28,138.582,139.3,138.34,122.606558805738,10258035
2021-06-01,137.82,138.26,137.25,122.579345180059,11778666
2021-06-02,138.55,138.79,138.32,122.863155255,7347905
2021-06-03,138.51,138.51,137.845,122.401963883221,10994063
2021-06-04,138.52,139.9,138.52,124.078217138342,15773737
2021-06-07,139.59,139.705,139.325,123.69684735014,7799833
2021-06-08,140.655,140.66,140.21,124.566015704647,11231222
2021-06-09,141.765,142.15,141.25,125.665779745044,12768309
2021-06-10,140.83,142.56,140.68,126.419650256607,19698410
2021-06-11,142.305,142.4,141.84,126.215661765243,8646698
2021-06-14,142.1,142.1,141.015,125.248933697474,9401341
2021-06-15,140.8,141.09,140.48,125.098159595162,18207559
2021-06-16,141.4,141.67,140.21,124.991730817059,19666116
2021-06-17,141.86,144.925,141.64,126.863103498702,35225794
2021-06-18,144.28,146.04,144.12,129.248881941177,26616912
2021-06-21,144.39,144.49,143.02,127.08483011975,16485035
2021-06-22,142.17,143.68,142.12,127.395247389217,14530318
2021-06-23,143.11,143.5,142.71,127.067091990066,12041212
2021-06-24,143.42,143.9,143.33,127.27108048143,8788460
2021-06-25,143.265,143.4,141.37,125.949589819986,15562491
2021-06-28,142.72,143.8,142.7,127.244473286905,11460926
2021-06-29,143.1,143.72,143.04,127.45733084311,11218106
2021-06-30,144.25,144.93,144.07,128.024950992993,15708857
2021-07-01,143.98,144.31,143.53,128.031604565437,10809998
2021-07-02,144.23,145.04,144.11,128.804216731435,9650170
2021-07-06,145.72,146.99,145.715,130.313918664995,20037177
2021-07-07,147.57,148.56,147.22,131.468396614187,20964385
2021-07-08,148.88,149.44,148.17,131.983471391519,17487838
2021-07-09,146.87,146.99,146.49,130.127426073202,14483634
2021-07-12,147.09,147.23,146.17,129.958694680628,10610428
2021-07-13,146.82,147.46,144.64,128.9640675244,23340375
2021-07-14,146.01,146.92,145.81,130.429366459914,16038556
2021-07-15,147.95,148.6,147.03,131.8680235966,18462700
2021-07-16,147.34,148.34,147.32,131.619366807543,12787919
2021-07-19,150.95,151.95,150.62,134.505561680524,40203891
2021-07-20,152.53,152.71,149.76,133.208994137585,25674791
2021-07-21,148.18,148.5,146.67,131.521680211842,19988911
2021-07-22,148.11,149.805,148.06,132.764964157126,18136907
2021-07-23,147.94,148.655,147.89,131.876904196209,12639262
2021-07-26,148.995,149.06,147.88,131.486157813405,10737870
2021-07-27,149.33,149.69,148.99,132.889292551654,13036604
2021-07-28,148.67,149.67,148.27,132.898173151264,14346869
2021-07-29,148.78,149.22,148.53,132.161083383702,11521744
