Date,Open,High,Low,Close,Volume
2001-10-10,81.1,84.0,81.1,30.8955673745904,319300
2001-10-11,85.0,86.4,85.0,31.3921032788249,761700
2001-10-12,85.12,85.78,83.8,31.292796097978,286900
2001-10-15,84.75,85.57,84.3,31.4104934975002,295300
2001-10-16,85.9,86.8,85.73,31.8334685270333,483200
2001-10-17,87.3,87.45,84.1,30.9323478119411,398700
2001-10-18,84.55,84.55,83.3,30.7337334502473,484700
2001-10-19,83.45,84.95,83.45,31.1162499986946,259600
2001-10-22,84.75,85.75,84.68,31.3957813225599,184800
2001-10-23,86.01,86.29,84.8,31.189810873396,425800
2001-10-24,85.38,85.38,84.6,31.3921032788249,263800
2001-10-25,84.4,87.25,84.0,32.0909315884882,597500
2001-10-26,86.4,87.65,86.4,32.0909315884882,475800
2001-10-29,87.01,87.02,85.4,31.4472739348509,258200
2001-10-30,84.8,84.8,83.35,30.7852260625383,443600
2001-10-31,84.65,85.77,84.41,31.3001521854481,765600
2001-11-01,85.34,86.6,84.5,31.8518587457086,393000
2001-11-02,86.45,86.7,85.85,31.6311761216044,184800
2001-11-05,87.2,87.3,86.62,32.0909315884882,152800
2001-11-06,86.75,88.5,86.5,32.550687055372,835600
2001-11-07,88.65,88.65,87.61,32.3300044312678,292100
2001-11-08,88.35,88.9,86.95,32.2564435565664,241600
2001-11-09,87.06,87.49,86.83,32.1461022445143,210700
2001-11-12,86.7,87.78,85.06,32.2748337752417,115100
2001-11-13,88.5,89.35,88.25,32.863320772853,221100
2001-11-14,90.0,90.24,88.42,33.1906666652742,142800
2001-11-15,89.8,90.4,89.4,33.0656131782818,181700
2001-11-16,89.66,90.15,89.28,33.0987155718975,211600
2001-11-19,90.15,91.38,90.01,33.4701979891396,158100
2001-11-20,91.0,91.65,90.1,33.2789397149159,228500
2001-11-21,90.45,90.45,89.36,33.1649203591287,192400
2001-11-23,91.55,91.55,90.05,33.6467440884229,112300
2001-11-26,91.48,92.15,90.9,33.8196121439712,274600
2001-11-27,91.9,92.34,91.11,33.7092708319191,210400
2001-11-28,91.74,91.74,90.05,33.1207838343079,320700
2001-11-29,90.35,92.7,90.2,34.0954654241015,253500
2001-11-30,92.4,92.57,91.4,33.6908806132438,370100
2001-12-03,91.41,91.41,90.6,33.4701979891396,105400
2001-12-04,91.0,93.35,90.96,34.2425871735043,340200
2001-12-05,94.1,95.98,93.8,34.9965861391937,300200
2001-12-06,96.5,96.5,95.35,35.4931220434282,369000
2001-12-07,96.48,96.48,95.56,35.2246248507681,263400
2001-12-10,95.75,96.18,94.0,34.6140695907464,337300
2001-12-11,94.85,95.4,94.06,34.8126839524402,214500
2001-12-12,94.9,95.13,93.73,34.8678546084663,124700
2001-12-13,93.95,94.54,93.1,34.2462652172394,398200
2001-12-14,93.3,93.9,92.73,34.6361378531568,573700
2001-12-17,93.66,95.7,93.66,35.3000893774985,399400
2001-12-18,96.5,96.65,95.63,35.613622041771,863900
2001-12-19,95.75,96.38,95.13,35.3369755732953,775800
2001-12-20,95.8,95.83,93.95,34.7836826363439,2790800
2001-12-21,94.9,96.48,94.41,35.4845203564823,788900
2001-12-24,96.45,96.85,96.21,35.6505082375677,159500
2001-12-26,96.6,97.74,96.6,35.9640409018402,481500
2001-12-27,97.5,98.15,97.46,36.1115856850272,852600
2001-12-28,98.3,98.53,97.75,36.148471880824,1008800
2001-12-31,98.25,98.4,96.35,35.5398496501774,1173300
2002-01-02,97.1,97.29,95.28,35.7058375312629,903700
2002-01-03,98.59,98.59,97.0,36.3661004360249,506700
2002-01-04,99.84,99.84,98.3,36.683321719877,652200
2002-01-07,99.35,99.8,97.85,36.0931425871288,830900
2002-01-08,98.25,99.24,97.3,36.5173338387916,371800
2002-01-09,99.75,100.1,98.0,36.148471880824,434400
2002-01-10,98.15,98.6,97.96,36.3697890556045,182600
